,date,time,comp,round,day,venue,result,gf,ga,opponent,poss,attendance,captain,formation,referee,match report,notes,sh,sot,dist,pk,pkatt,season,team
12,2017-10-18,19:00,Liga MX,Apertura 2017 Regular Season,Wed,Away,L,2,3,Santos,54.0,11956.0,Marcelo Barovero,4-4-2,Paul Delgadillo,Match Report,,0,0,,0,0,2018,Necaxa
13,2017-10-21,21:00,Liga MX,Apertura 2017 Regular Season,Sat,Away,W,1,0,América,43.0,22680.0,Marcelo Barovero,4-2-3-1,Luis Santander,Match Report,,0,0,,0,0,2018,Necaxa
14,2017-10-28,21:00,Liga MX,Apertura 2017 Regular Season,Sat,Home,W,5,0,Lobos BUAP,47.0,12822.0,Marcelo Barovero,4-2-3-1,Jorge Pérez,Match Report,,0,0,,0,0,2018,Necaxa
15,2017-11-05,19:00,Liga MX,Apertura 2017 Regular Season,Sun,Away,L,0,1,UANL,37.0,41210.0,Marcelo Barovero,4-4-2,Andonai Escobedo,Match Report,,0,0,,0,0,2018,Necaxa
16,2017-11-18,21:00,Liga MX,Apertura 2017 Regular Season,Sat,Home,L,1,2,Morelia,52.0,17750.0,Marcelo Barovero,4-2-3-1,Fernando Guerrero,Match Report,,0,0,,0,0,2018,Necaxa
17,2018-01-06,21:00,Liga MX,Clausura 2018 Regular Season,Sat,Home,D,0,0,Veracruz,56.0,12535.0,Marcelo Barovero,4-4-2,Fernando Guerrero,Match Report,,0,0,,0,0,2018,Necaxa
18,2018-01-12,19:00,Liga MX,Clausura 2018 Regular Season,Fri,Away,L,0,1,Tijuana,51.0,26333.0,Marcelo Barovero,4-4-2,Andonai Escobedo,Match Report,,0,0,,0,0,2018,Necaxa
19,2018-01-20,21:00,Liga MX,Clausura 2018 Regular Season,Sat,Home,L,1,3,Guadalajara,59.0,23150.0,Marcelo Barovero,4-4-2,Jorge Rojas,Match Report,,0,0,,0,0,2018,Necaxa
20,2018-01-27,19:06,Liga MX,Clausura 2018 Regular Season,Sat,Away,W,4,0,León,55.0,17600.0,Marcelo Barovero,4-4-2,Roberto Ríos Jacome,Match Report,,0,0,,0,0,2018,Necaxa
21,2018-02-03,21:00,Liga MX,Clausura 2018 Regular Season,Sat,Home,D,0,0,Toluca,55.0,19850.0,Marcelo Barovero,4-4-2,Alfredo Peñaloza,Match Report,,0,0,,0,0,2018,Necaxa
22,2018-02-10,17:00,Liga MX,Clausura 2018 Regular Season,Sat,Away,W,2,0,Cruz Azul,42.0,18658.0,Marcelo Barovero,4-4-2,Alejandro Funk,Match Report,,0,0,,0,0,2018,Necaxa
23,2018-02-13,19:00,Liga MX,Clausura 2018 Regular Season,Tue,Away,D,1,1,Atlas,50.0,19621.0,Marcelo Barovero,4-4-2,Erick Yair Miranda,Match Report,,0,0,,0,0,2018,Necaxa
24,2018-02-17,21:00,Liga MX,Clausura 2018 Regular Season,Sat,Home,W,3,0,Monterrey,42.0,19435.0,Marcelo Barovero,4-4-2,Oscar Mejia,Match Report,,0,0,,1,1,2018,Necaxa
25,2018-02-23,21:00,Liga MX,Clausura 2018 Regular Season,Fri,Away,D,1,1,Puebla,45.0,17717.0,Marcelo Barovero,4-2-3-1,Marco Antonio Nava,Match Report,,0,0,,0,0,2018,Necaxa
26,2018-03-03,21:00,Liga MX,Clausura 2018 Regular Season,Sat,Home,L,1,2,Santos,51.0,18485.0,Marcelo Barovero,4-2-3-1,Roberto Ríos Jacome,Match Report,,0,0,,0,0,2018,Necaxa
27,2018-03-10,17:00,Liga MX,Clausura 2018 Regular Season,Sat,Away,D,1,1,Querétaro,51.0,18001.0,Marcelo Barovero,4-3-3,Fernando Hernández,Match Report,,0,0,,0,0,2018,Necaxa
28,2018-03-17,21:00,Liga MX,Clausura 2018 Regular Season,Sat,Home,D,1,1,Pachuca,49.0,18204.0,Marcelo Barovero,4-4-2,Luis Santander,Match Report,,0,0,,0,0,2018,Necaxa
29,2018-04-01,12:00,Liga MX,Clausura 2018 Regular Season,Sun,Away,D,1,1,UNAM,57.0,26150.0,Marcelo Barovero,4-4-2,Jorge Pérez,Match Report,,0,0,,0,0,2018,Necaxa
30,2018-04-07,21:00,Liga MX,Clausura 2018 Regular Season,Sat,Home,D,1,1,América,53.0,22750.0,Marcelo Barovero,4-4-2,Diego Montaño,Match Report,,0,0,,0,0,2018,Necaxa
31,2018-04-14,17:00,Liga MX,Clausura 2018 Regular Season,Sat,Away,W,1,0,Lobos BUAP,39.0,18623.0,Marcelo Barovero,4-4-2,Francisco Chacon,Match Report,,0,0,,0,0,2018,Necaxa
32,2018-04-21,21:00,Liga MX,Clausura 2018 Regular Season,Sat,Home,D,1,1,UANL,44.0,23165.0,Marcelo Barovero,4-4-2,Fernando Guerrero,Match Report,,0,0,,0,0,2018,Necaxa
33,2018-04-27,19:00,Liga MX,Clausura 2018 Regular Season,Fri,Away,D,2,2,Morelia,61.0,22908.0,Marcelo Barovero,4-3-3,Jorge Rojas,Match Report,,0,0,,0,0,2018,Necaxa
0,2017-07-22,17:00,Liga MX,Apertura 2017 Regular Season,Sat,Home,D,2,2,Santos,,5815.0,Francisco Javier Rodríguez,3-4-3,Erick Yair Miranda,Match Report,,0,0,,0,0,2018,Lobos BUAP
1,2017-07-29,17:00,Liga MX,Apertura 2017 Regular Season,Sat,Away,W,4,0,Querétaro,52.0,18263.0,Francisco Javier Rodríguez,3-4-1-2,Fernando Hernández,Match Report,,0,0,,0,0,2018,Lobos BUAP
2,2017-08-05,17:00,Liga MX,Apertura 2017 Regular Season,Sat,Home,W,3,2,Pachuca,,8764.0,Francisco Javier Rodríguez,5-3-2,Roberto Ríos Jacome,Match Report,,0,0,,0,0,2018,Lobos BUAP
3,2017-08-13,12:00,Liga MX,Apertura 2017 Regular Season,Sun,Away,L,0,2,UNAM,57.0,220555.0,Francisco Javier Rodríguez,3-4-3,Óscar Macias,Match Report,,0,0,,0,0,2018,Lobos BUAP
4,2017-08-19,17:00,Liga MX,Apertura 2017 Regular Season,Sat,Home,L,2,3,América,,19495.0,Jorge Ibarra,5-3-2,Roberto García,Match Report,,0,0,,1,1,2018,Lobos BUAP
5,2017-08-22,20:30,Liga MX,Apertura 2017 Regular Season,Tue,Away,D,1,1,Atlas,58.0,25183.0,César Cercado,5-3-2,Andonai Escobedo,Match Report,,0,0,,0,1,2018,Lobos BUAP
6,2017-08-26,19:00,Liga MX,Apertura 2017 Regular Season,Sat,Away,L,2,3,UANL,35.0,41329.0,Francisco Javier Rodríguez,4-4-2,Jorge Rojas,Match Report,,0,0,,0,1,2018,Lobos BUAP
7,2017-09-09,17:00,Liga MX,Apertura 2017 Regular Season,Sat,Home,L,1,3,Morelia,58.0,12623.0,Francisco Javier Rodríguez,5-3-2,Luis Santander,Match Report,,0,0,,0,0,2018,Lobos BUAP
8,2017-09-17,18:30,Liga MX,Apertura 2017 Regular Season,Sun,Away,W,1,0,Veracruz,53.0,11837.0,Francisco Javier Rodríguez,5-3-2,Óscar Macias,Match Report,,0,0,,0,0,2018,Lobos BUAP
9,2017-09-26,19:06,Liga MX,Apertura 2017 Regular Season,Tue,Away,W,2,1,Guadalajara,38.0,20707.0,Francisco Javier Rodríguez,5-3-2,Eduardo Basulto,Match Report,,0,0,,0,0,2018,Lobos BUAP
10,2017-09-30,17:00,Liga MX,Apertura 2017 Regular Season,Sat,Home,L,0,3,León,62.0,9464.0,Francisco Javier Rodríguez,5-3-2,Jorge Rojas,Match Report,,0,0,,0,2,2018,Lobos BUAP
11,2017-10-11,21:00,Liga MX,Apertura 2017 Regular Season,Wed,Away,L,1,3,Toluca,44.0,19186.0,Juan Carlos Medina,5-3-2,César Arturo Ramos,Match Report,,0,0,,0,0,2018,Lobos BUAP
12,2017-10-17,19:00,Liga MX,Apertura 2017 Regular Season,Tue,Home,L,1,2,Tijuana,59.0,4651.0,Francisco Javier Rodríguez,5-3-2,Marco Antonio Nava,Match Report,,0,0,,0,0,2018,Lobos BUAP
13,2017-10-21,17:00,Liga MX,Apertura 2017 Regular Season,Sat,Home,W,3,0,Cruz Azul,44.0,14230.0,Francisco Javier Rodríguez,5-3-2,Diego Montaño,Match Report,,0,0,,1,1,2018,Lobos BUAP
14,2017-10-28,21:00,Liga MX,Apertura 2017 Regular Season,Sat,Away,L,0,5,Necaxa,53.0,12822.0,Francisco Javier Rodríguez,5-3-2,Jorge Pérez,Match Report,,0,0,,0,0,2018,Lobos BUAP
15,2017-11-04,17:00,Liga MX,Apertura 2017 Regular Season,Sat,Home,W,2,1,Monterrey,63.0,8334.0,Francisco Javier Rodríguez,5-3-2,Paul Delgadillo,Match Report,,0,0,,0,1,2018,Lobos BUAP
16,2017-11-17,19:00,Liga MX,Apertura 2017 Regular Season,Fri,Away,W,1,0,Puebla,58.0,45527.0,Francisco Javier Rodríguez,5-3-2,Jorge Rojas,Match Report,,0,0,,0,0,2018,Lobos BUAP
17,2018-01-07,18:00,Liga MX,Clausura 2018 Regular Season,Sun,Away,L,2,4,Santos,60.0,21333.0,Francisco Javier Rodríguez,5-3-2,Luis Santander,Match Report,,0,0,,0,0,2018,Lobos BUAP
18,2018-01-13,17:00,Liga MX,Clausura 2018 Regular Season,Sat,Home,L,0,2,Querétaro,74.0,7300.0,Francisco Javier Rodríguez,5-3-2,Jorge Rojas,Match Report,,0,0,,0,0,2018,Lobos BUAP
19,2018-01-20,19:06,Liga MX,Clausura 2018 Regular Season,Sat,Away,L,1,3,Pachuca,54.0,25582.0,Francisco Javier Rodríguez,5-3-2,Roberto Ríos Jacome,Match Report,,0,0,,0,0,2018,Lobos BUAP
20,2018-01-27,17:00,Liga MX,Clausura 2018 Regular Season,Sat,Home,D,1,1,UNAM,46.0,16716.0,Francisco Javier Rodríguez,5-3-2,Diego Montaño,Match Report,,0,0,,0,0,2018,Lobos BUAP
21,2018-02-03,21:00,Liga MX,Clausura 2018 Regular Season,Sat,Away,L,1,5,América,30.0,18282.0,Francisco Javier Rodríguez,5-3-2,Jorge Pérez,Match Report,,0,0,,0,0,2018,Lobos BUAP
22,2018-02-10,17:00,Liga MX,Clausura 2018 Regular Season,Sat,Home,W,3,1,Atlas,46.0,7183.0,Juan Carlos Medina,3-4-1-2,Jorge Rojas,Match Report,,0,0,,0,0,2018,Lobos BUAP
23,2018-02-13,20:30,Liga MX,Clausura 2018 Regular Season,Tue,Home,D,0,0,UANL,63.0,10237.0,César Cercado,3-4-1-2,Óscar Macias,Match Report,,0,0,,0,0,2018,Lobos BUAP
24,2018-02-16,19:00,Liga MX,Clausura 2018 Regular Season,Fri,Away,L,1,2,Morelia,37.0,18918.0,Francisco Javier Rodríguez,5-3-2,Luis Santander,Match Report,,0,0,,0,0,2018,Lobos BUAP
25,2018-02-24,17:00,Liga MX,Clausura 2018 Regular Season,Sat,Home,W,5,0,Veracruz,57.0,18507.0,Francisco Javier Rodríguez,5-3-2,Fernando Guerrero,Match Report,,0,0,,0,0,2018,Lobos BUAP
26,2018-03-02,19:00,Liga MX,Clausura 2018 Regular Season,Fri,Away,L,1,3,Tijuana,53.0,25333.0,Francisco Javier Rodríguez,3-5-2,Erick Yair Miranda,Match Report,,0,0,,0,0,2018,Lobos BUAP
27,2018-03-10,17:00,Liga MX,Clausura 2018 Regular Season,Sat,Home,L,0,1,Guadalajara,45.0,19145.0,Francisco Javier Rodríguez,3-4-1-2,Diego Montaño,Match Report,,0,0,,0,0,2018,Lobos BUAP
28,2018-03-17,19:06,Liga MX,Clausura 2018 Regular Season,Sat,Away,D,2,2,León,51.0,13175.0,Francisco Javier Rodríguez,3-4-1-2,Óscar Macias,Match Report,,0,0,,0,0,2018,Lobos BUAP
29,2018-03-31,17:00,Liga MX,Clausura 2018 Regular Season,Sat,Home,L,1,2,Toluca,66.0,10826.0,Francisco Javier Rodríguez,3-4-1-2,Fernando Guerrero,Match Report,,0,0,,0,0,2018,Lobos BUAP
30,2018-04-07,17:00,Liga MX,Clausura 2018 Regular Season,Sat,Away,L,0,1,Cruz Azul,49.0,16405.0,Francisco Javier Rodríguez,3-4-3,Jorge Pérez,Match Report,,0,0,,0,0,2018,Lobos BUAP
31,2018-04-14,17:00,Liga MX,Clausura 2018 Regular Season,Sat,Home,L,0,1,Necaxa,61.0,18623.0,Carlos Adrián Morales,3-4-3,Francisco Chacon,Match Report,,0,0,,0,0,2018,Lobos BUAP
32,2018-04-21,19:00,Liga MX,Clausura 2018 Regular Season,Sat,Away,L,0,4,Monterrey,56.0,44819.0,Francisco Javier Rodríguez,3-1-4-2,Marco Antonio Nava,Match Report,,0,0,,0,1,2018,Lobos BUAP
33,2018-04-28,17:00,Liga MX,Clausura 2018 Regular Season,Sat,Home,L,0,1,Puebla,49.0,10876.0,Francisco Javier Rodríguez,3-4-1-2,Alfredo Peñaloza,Match Report,,0,0,,0,0,2018,Lobos BUAP
0,2017-07-21,19:00,Liga MX,Apertura 2017 Regular Season,Fri,Home,L,0,2,Cruz Azul,58.0,27333.0,Juan Carlos Valenzuela,4-2-3-1,Roberto García,Match Report,,0,0,,0,0,2018,Tijuana
1,2017-07-29,21:00,Liga MX,Apertura 2017 Regular Season,Sat,Away,L,0,1,Necaxa,61.0,14691.0,Juan Carlos Valenzuela,4-2-3-1,Luis Santander,Match Report,,0,0,,0,0,2018,Tijuana
2,2017-08-04,19:00,Liga MX,Apertura 2017 Regular Season,Fri,Home,L,0,3,Monterrey,61.0,26733.0,Juan Carlos Valenzuela,4-2-3-1,Fernando Guerrero,Match Report,,0,0,,0,0,2018,Tijuana
3,2017-08-11,19:00,Liga MX,Apertura 2017 Regular Season,Fri,Away,D,1,1,Puebla,43.0,8124.0,Luis Ángel Mendoza,4-2-3-1,Andonai Escobedo,Match Report,,0,0,,0,0,2018,Tijuana
4,2017-08-18,19:00,Liga MX,Apertura 2017 Regular Season,Fri,Home,W,2,0,Santos,55.0,26633.0,Juan Carlos Valenzuela,5-3-2,Diego Montaño,Match Report,,0,0,,0,0,2018,Tijuana
5,2017-08-22,21:00,Liga MX,Apertura 2017 Regular Season,Tue,Away,W,3,1,Querétaro,53.0,13789.0,Juan Carlos Valenzuela,3-5-2,Jorge Rojas,Match Report,,0,0,,0,0,2018,Tijuana
6,2017-08-25,19:00,Liga MX,Apertura 2017 Regular Season,Fri,Home,W,2,1,Pachuca,63.0,26733.0,Juan Carlos Valenzuela,4-1-4-1,Roberto García,Match Report,,0,0,,0,0,2018,Tijuana
7,2017-09-10,12:00,Liga MX,Apertura 2017 Regular Season,Sun,Away,W,2,0,UNAM,38.0,14343.0,Víctor Malcorra,5-3-2,Francisco Chacon,Match Report,,0,0,,0,0,2018,Tijuana
8,2017-09-15,19:00,Liga MX,Apertura 2017 Regular Season,Fri,Home,D,1,1,América,65.0,27333.0,Víctor Malcorra,5-3-2,Luis Santander,Match Report,,0,0,,0,1,2018,Tijuana
9,2017-09-26,21:15,Liga MX,Apertura 2017 Regular Season,Tue,Home,L,0,1,UANL,47.0,25333.0,Juan Carlos Valenzuela,5-3-2,César Arturo Ramos,Match Report,,0,0,,0,0,2018,Tijuana
10,2017-09-29,19:00,Liga MX,Apertura 2017 Regular Season,Fri,Away,L,0,3,Morelia,49.0,18099.0,Juan Carlos Valenzuela,3-5-2,Erick Yair Miranda,Match Report,,0,0,,0,0,2018,Tijuana
11,2017-10-13,19:00,Liga MX,Apertura 2017 Regular Season,Fri,Home,D,0,0,Veracruz,63.0,25333.0,Juan Carlos Valenzuela,4-4-2,Jorge Rojas,Match Report,,0,0,,0,0,2018,Tijuana
12,2017-10-17,19:00,Liga MX,Apertura 2017 Regular Season,Tue,Away,W,2,1,Lobos BUAP,41.0,4651.0,Juan Carlos Valenzuela,3-4-3,Marco Antonio Nava,Match Report,,0,0,,0,0,2018,Tijuana
13,2017-10-20,21:00,Liga MX,Apertura 2017 Regular Season,Fri,Away,L,0,1,Atlas,54.0,23989.0,Juan Carlos Valenzuela,3-5-2,Fernando Guerrero,Match Report,,0,0,,0,0,2018,Tijuana
14,2017-10-28,21:06,Liga MX,Apertura 2017 Regular Season,Sat,Away,L,1,3,Guadalajara,45.0,23536.0,Juan Carlos Valenzuela,3-5-2,Fernando Hernández,Match Report,,0,0,,0,0,2018,Tijuana
15,2017-11-03,20:00,Liga MX,Apertura 2017 Regular Season,Fri,Home,W,2,1,León,58.0,26333.0,Juan Carlos Valenzuela,4-2-2-2,Óscar Macias,Match Report,,0,0,,1,2,2018,Tijuana
16,2017-11-19,12:00,Liga MX,Apertura 2017 Regular Season,Sun,Away,L,1,3,Toluca,42.0,20269.0,Juan Carlos Valenzuela,4-3-3,Luis Santander,Match Report,,0,0,,0,0,2018,Tijuana
17,2018-01-06,17:00,Liga MX,Clausura 2018 Regular Season,Sat,Away,D,0,0,Cruz Azul,39.0,19831.0,Pablo César Aguilar,4-4-2,César Arturo Ramos,Match Report,,0,0,,0,0,2018,Tijuana
18,2018-01-12,19:00,Liga MX,Clausura 2018 Regular Season,Fri,Home,W,1,0,Necaxa,49.0,26333.0,Pablo César Aguilar,4-4-2,Andonai Escobedo,Match Report,,0,0,,0,0,2018,Tijuana
19,2018-01-20,19:00,Liga MX,Clausura 2018 Regular Season,Sat,Away,D,0,0,Monterrey,45.0,42996.0,Pablo César Aguilar,4-1-4-1,Erick Yair Miranda,Match Report,,0,0,,0,0,2018,Tijuana
20,2018-01-26,19:00,Liga MX,Clausura 2018 Regular Season,Fri,Home,W,2,0,Puebla,38.0,26333.0,Pablo César Aguilar,4-1-3-2,Luis Santander,Match Report,,0,0,,0,0,2018,Tijuana
21,2018-02-03,19:00,Liga MX,Clausura 2018 Regular Season,Sat,Away,D,0,0,Santos,46.0,22460.0,Pablo César Aguilar,4-1-2-1-2◆,Jorge Rojas,Match Report,,0,0,,0,0,2018,Tijuana
22,2018-02-09,19:00,Liga MX,Clausura 2018 Regular Season,Fri,Home,L,0,2,Querétaro,51.0,26733.0,Pablo César Aguilar,4-1-2-1-2◆,Jorge Pérez,Match Report,,0,0,,0,0,2018,Tijuana
23,2018-02-14,21:06,Liga MX,Clausura 2018 Regular Season,Wed,Away,L,0,2,Pachuca,53.0,15194.0,Juan Carlos Valenzuela,4-1-4-1,Diego Montaño,Match Report,,0,0,,0,0,2018,Tijuana
24,2018-02-17,18:30,Liga MX,Clausura 2018 Regular Season,Sat,Home,W,4,1,UNAM,52.0,27333.0,Pablo César Aguilar,4-2-3-1,Fernando Guerrero,Match Report,,0,0,,1,1,2018,Tijuana
25,2018-02-24,21:00,Liga MX,Clausura 2018 Regular Season,Sat,Away,D,0,0,América,30.0,23907.0,Pablo César Aguilar,5-4-1,Luis Santander,Match Report,,0,0,,0,0,2018,Tijuana
26,2018-03-02,19:00,Liga MX,Clausura 2018 Regular Season,Fri,Home,W,3,1,Lobos BUAP,47.0,25333.0,Pablo César Aguilar,4-2-3-1,Erick Yair Miranda,Match Report,,0,0,,1,1,2018,Tijuana
27,2018-03-10,19:00,Liga MX,Clausura 2018 Regular Season,Sat,Away,L,0,1,UANL,35.0,41304.0,Pablo César Aguilar,5-4-1,Andonai Escobedo,Match Report,,0,0,,0,0,2018,Tijuana
28,2018-03-16,19:00,Liga MX,Clausura 2018 Regular Season,Fri,Home,D,1,1,Morelia,45.0,26333.0,Pablo César Aguilar,4-2-3-1,Roberto Ríos Jacome,Match Report,,0,0,,0,0,2018,Tijuana
29,2018-04-01,18:00,Liga MX,Clausura 2018 Regular Season,Sun,Away,L,0,1,Veracruz,54.0,25376.0,Pablo César Aguilar,4-2-3-1,Jorge Rojas,Match Report,,0,0,,0,0,2018,Tijuana
30,2018-04-06,19:00,Liga MX,Clausura 2018 Regular Season,Fri,Home,D,2,2,Atlas,44.0,26933.0,Pablo César Aguilar,4-2-3-1,Fernando Hernández,Match Report,,0,0,,1,1,2018,Tijuana
31,2018-04-13,19:00,Liga MX,Clausura 2018 Regular Season,Fri,Home,W,3,0,Guadalajara,36.0,27333.0,Pablo César Aguilar,4-2-3-1,Jorge Pérez,Match Report,,0,0,,2,2,2018,Tijuana
32,2018-04-21,19:06,Liga MX,Clausura 2018 Regular Season,Sat,Away,D,1,1,León,48.0,17445.0,Pablo César Aguilar,4-2-3-1,Luis Santander,Match Report,,0,0,,0,0,2018,Tijuana
33,2018-04-27,19:00,Liga MX,Clausura 2018 Regular Season,Fri,Home,W,1,0,Toluca,48.0,27033.0,Pablo César Aguilar,4-4-2,Fernando Guerrero,Match Report,,0,0,,0,0,2018,Tijuana
34,2018-05-02,19:30,Liga MX,Quarter-finals,Wed,Home,D,1,1,Monterrey,64.0,25333.0,Pablo César Aguilar,4-4-2,Andonai Escobedo,Match Report,Leg 1 of 2,0,0,,0,0,2018,Tijuana
35,2018-05-05,21:00,Liga MX,Quarter-finals,Sat,Away,W,2,1,Monterrey,36.0,33790.0,Pablo César Aguilar,4-4-2,Fernando Guerrero,Match Report,Leg 2 of 2; Tijuana won,0,0,,0,0,2018,Tijuana
36,2018-05-10,19:30,Liga MX,Semi-finals,Thu,Home,W,2,1,Toluca,42.0,27333.0,Pablo César Aguilar,4-4-2,Jorge Rojas,Match Report,Leg 1 of 2,0,0,,0,0,2018,Tijuana
37,2018-05-13,12:00,Liga MX,Semi-finals,Sun,Away,L,1,4,Toluca,36.0,27480.0,Pablo César Aguilar,4-4-2,Fernando Guerrero,Match Report,Leg 2 of 2; Toluca won,0,0,,0,0,2018,Tijuana
0,2017-07-23,12:00,Liga MX,Apertura 2017 Regular Season,Sun,Away,L,0,1,UNAM,62.0,27200.0,Óscar Pérez Rojas,4-3-3,Diego Montaño,Match Report,,0,0,,0,0,2018,Pachuca
1,2017-07-29,19:06,Liga MX,Apertura 2017 Regular Season,Sat,Home,L,0,2,América,61.0,22478.0,Erick Gutiérrez,4-3-3,César Arturo Ramos,Match Report,,0,0,,0,0,2018,Pachuca
2,2017-08-05,17:00,Liga MX,Apertura 2017 Regular Season,Sat,Away,L,2,3,Lobos BUAP,,8764.0,Erick Gutiérrez,4-2-3-1,Roberto Ríos Jacome,Match Report,,0,0,,1,1,2018,Pachuca
3,2017-08-12,19:06,Liga MX,Apertura 2017 Regular Season,Sat,Home,W,2,1,UANL,44.0,23583.0,Erick Gutiérrez,4-3-3,Alfredo Peñaloza,Match Report,,0,0,,0,0,2018,Pachuca
4,2017-08-18,19:00,Liga MX,Apertura 2017 Regular Season,Fri,Away,W,2,1,Morelia,48.0,22416.0,Erick Gutiérrez,4-3-3,Andonai Escobedo,Match Report,,0,0,,0,0,2018,Pachuca
5,2017-08-22,19:06,Liga MX,Apertura 2017 Regular Season,Tue,Home,W,4,1,Veracruz,58.0,23421.0,Erick Gutiérrez,4-2-3-1,Erick Yair Miranda,Match Report,,0,0,,0,0,2018,Pachuca
6,2017-08-25,19:00,Liga MX,Apertura 2017 Regular Season,Fri,Away,L,1,2,Tijuana,37.0,26733.0,Alfonso Blanco Antúnez,3-5-2,Roberto García,Match Report,,0,0,,0,0,2018,Pachuca
7,2017-09-09,19:06,Liga MX,Apertura 2017 Regular Season,Sat,Home,L,1,3,Guadalajara,48.0,17511.0,Erick Gutiérrez,4-2-3-1,Paul Delgadillo,Match Report,,0,0,,0,0,2018,Pachuca
8,2017-09-16,19:06,Liga MX,Apertura 2017 Regular Season,Sat,Away,L,1,3,León,60.0,17124.0,Erick Gutiérrez,4-2-3-1,César Arturo Ramos,Match Report,,0,0,,0,0,2018,Pachuca
9,2017-09-27,21:06,Liga MX,Apertura 2017 Regular Season,Wed,Home,W,4,0,Cruz Azul,35.0,25138.0,Erick Gutiérrez,4-2-3-1,Jorge Rojas,Match Report,,0,0,,0,0,2018,Pachuca
10,2017-09-30,19:06,Liga MX,Apertura 2017 Regular Season,Sat,Home,D,0,0,Necaxa,58.0,24785.0,Erick Gutiérrez,4-2-3-1,Francisco Chacon,Match Report,,0,0,,0,0,2018,Pachuca
11,2017-10-14,19:00,Liga MX,Apertura 2017 Regular Season,Sat,Away,L,0,2,Monterrey,62.0,46888.0,Erick Gutiérrez,4-2-3-1,Eduardo Basulto,Match Report,,0,0,,0,0,2018,Pachuca
12,2017-10-18,19:06,Liga MX,Apertura 2017 Regular Season,Wed,Home,D,2,2,Toluca,47.0,15345.0,Erick Gutiérrez,4-2-3-1,Diego Montaño,Match Report,,0,0,,0,0,2018,Pachuca
13,2017-10-21,19:06,Liga MX,Apertura 2017 Regular Season,Sat,Home,W,1,0,Puebla,52.0,21732.0,Erick Gutiérrez,4-2-3-1,Jorge Pérez,Match Report,,0,0,,0,0,2018,Pachuca
14,2017-10-29,19:15,Liga MX,Apertura 2017 Regular Season,Sun,Away,D,2,2,Santos,50.0,18168.0,Erick Gutiérrez,4-2-3-1,Marco Antonio Nava,Match Report,,0,0,,0,0,2018,Pachuca
15,2017-11-04,19:06,Liga MX,Apertura 2017 Regular Season,Sat,Home,L,0,1,Querétaro,67.0,22361.0,Erick Gutiérrez,4-2-3-1,Francisco Chacon,Match Report,,0,0,,0,0,2018,Pachuca
16,2017-11-17,21:00,Liga MX,Apertura 2017 Regular Season,Fri,Away,D,1,1,Atlas,51.0,49579.0,Erick Gutiérrez,4-2-3-1,Fernando Hernández,Match Report,,0,0,,0,0,2018,Pachuca
17,2018-01-06,19:06,Liga MX,Clausura 2018 Regular Season,Sat,Home,L,2,3,UNAM,59.0,27402.0,Erick Gutiérrez,4-3-2-1,Jonathan Hernández,Match Report,,0,0,,0,0,2018,Pachuca
18,2018-01-13,17:00,Liga MX,Clausura 2018 Regular Season,Sat,Away,D,2,2,América,47.0,26854.0,Alfonso Blanco Antúnez,4-3-2-1,Fernando Guerrero,Match Report,,0,0,,0,0,2018,Pachuca
19,2018-01-20,19:06,Liga MX,Clausura 2018 Regular Season,Sat,Home,W,3,1,Lobos BUAP,46.0,25582.0,Alfonso Blanco Antúnez,4-2-3-1,Roberto Ríos Jacome,Match Report,,0,0,,1,1,2018,Pachuca
20,2018-01-27,19:00,Liga MX,Clausura 2018 Regular Season,Sat,Away,L,2,3,UANL,42.0,41268.0,Alfonso Blanco Antúnez,4-2-3-1,Oscar Mejia,Match Report,,0,0,,0,0,2018,Pachuca
21,2018-02-03,19:06,Liga MX,Clausura 2018 Regular Season,Sat,Home,L,2,3,Morelia,36.0,22767.0,Erick Gutiérrez,4-2-3-1,Andonai Escobedo,Match Report,,0,0,,0,0,2018,Pachuca
22,2018-02-11,18:00,Liga MX,Clausura 2018 Regular Season,Sun,Away,W,1,0,Veracruz,40.0,17808.0,Erick Gutiérrez,4-1-4-1,Óscar Macias,Match Report,,0,0,,0,0,2018,Pachuca
23,2018-02-14,21:06,Liga MX,Clausura 2018 Regular Season,Wed,Home,W,2,0,Tijuana,47.0,15194.0,Erick Gutiérrez,4-1-4-1,Diego Montaño,Match Report,,0,0,,0,0,2018,Pachuca
24,2018-02-17,21:06,Liga MX,Clausura 2018 Regular Season,Sat,Away,D,1,1,Guadalajara,28.0,27159.0,Erick Gutiérrez,4-1-4-1,Jorge Pérez,Match Report,,0,0,,0,1,2018,Pachuca
25,2018-02-24,19:06,Liga MX,Clausura 2018 Regular Season,Sat,Home,W,2,1,León,66.0,21902.0,Erick Gutiérrez,4-1-4-1,Jorge Rojas,Match Report,,0,0,,1,1,2018,Pachuca
26,2018-03-04,12:00,Liga MX,Clausura 2018 Regular Season,Sun,Away,L,1,2,Toluca,53.0,23128.0,Erick Gutiérrez,4-1-4-1,Francisco Chacon,Match Report,,0,0,,0,0,2018,Pachuca
27,2018-03-10,17:00,Liga MX,Clausura 2018 Regular Season,Sat,Away,L,0,5,Cruz Azul,56.0,18082.0,Erick Gutiérrez,4-1-4-1,Roberto Ríos Jacome,Match Report,,0,0,,0,0,2018,Pachuca
